"unidade";"ti_id";"tabela_convenio";"codigo_procedimento";"preco_tabela";"descricao";"procedimento_generico";"especialidade"
pina;593762;TABELA PARTICULAR ORTOPEDIA;"86000660";332.0000;Aparelho Ortopédico (Splint Maxilar);APARELHO ORTODONTICO - SPLINT;Ortodontia e Ortopedia Facial
pina;593763;TABELA PARTICULAR ORTOPEDIA;"86000670";482.0000;Aparelho Ortopédico (Hyrax);Aparelho Ortopédico (Hyrax);Ortodontia e Ortopedia Facial
pina;593764;TABELA PARTICULAR ORTOPEDIA;"86000690";482.0000;Aparelho Ortopédico (Placa Expansora);Aparelho Ortopédico (Placa Expansora);Ortodontia e Ortopedia Facial
pina;593765;TABELA PARTICULAR ORTOPEDIA;"86000710";552.0000;Aparelho Ortopédico Porcelana;APARELHO ORTODONTICO FIXO - PORCELANA;Ortodontia e Ortopedia Facial
pina;593891;TABELA PARTICULAR ORTOPEDIA;"86000438";516.0000;Pistas diretas de Planas - superior e inferior;PISTAS DIRETAS DE PLANAS SUPERIOR E/OU INFERIOR;Ortodontia e Ortopedia Facial
pina;593892;TABELA PARTICULAR ORTOPEDIA;"86000366";95.0000;Manutenção de aparelho ortopédico 95;MANUTENCAO ORTODONTICA GENERICA;Ortodontia e Ortopedia Facial
pina;594066;TABELA PARTICULAR ORTOPEDIA;"86000720";920.0000;Aparelho Ortopédico - Padrão SN1;Aparelho Ortopédico - Padrão SN1;Ortodontia e Ortopedia Facial
pina;594075;TABELA PARTICULAR ORTOPEDIA;"86000730";746.0000;Aparelho Ortopédico Monobloco;Aparelho Ortopédico Monobloco;Ortodontia e Ortopedia Facial
pina;594094;TABELA PARTICULAR ORTOPEDIA;"86000700";758.0000;Aparelho Ortopédico (Bimler);Aparelho Ortopédico (Bimler);Ortodontia e Ortopedia Facial
pina;593776;TABELA PARTICULAR PACIENTES ESPECIAIS;"87000016";34.0000;Atividade educativa em odontologia para pais e/ou cuidadores de pacientes com necessidades especiais;ATIVIDADE EDUCATIVA EM SAUDE BUCAL;Prevencao
pina;593777;TABELA PARTICULAR PACIENTES ESPECIAIS;"87000148";172.0000;Estabilização por meio de contenção física e/ou mecânica em pacientes com necessidades especiais em odontologia;Estabilização por meio de contenção física e/ou mecânica em pacientes com necessidades especiais em odontologia;Dentistica
pina;593893;TABELA PARTICULAR PACIENTES ESPECIAIS;"87000032";50.0000;Condicionamento em odontologia para pacientes com necessidades especiais;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
pina;593778;TABELA PARTICULAR PREVENCAO;"84000015";552.0000;Aparelho protetor bucal;APARELHO PROTETOR BUCAL;Ortodontia e Ortopedia Facial
pina;593779;TABELA PARTICULAR PREVENCAO;"84000031";68.0000;Aplicação de cariostático;APLICACAO DE CARIOSTATICO;Prevencao
pina;593898;TABELA PARTICULAR PREVENCAO;"84000058";80.0000;Aplicação de selante - técnica invasiva;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
pina;593899;TABELA PARTICULAR PREVENCAO;"84000074";80.0000;Aplicação de selante de fóssulas e fissuras;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
pina;593900;TABELA PARTICULAR PREVENCAO;"84000090";68.0000;Aplicação tópica de flúor;APLICACAO TOPICA DE FLUOR;Prevencao
pina;593901;TABELA PARTICULAR PREVENCAO;"84000139";46.0000;Atividade educativa em saúde bucal;ATIVIDADE EDUCATIVA EM SAUDE BUCAL;Prevencao
pina;593902;TABELA PARTICULAR PREVENCAO;"84000163";68.0000;Controle de biofilme (placa bacteriana);CONTROLE DE BIOFILME;Prevencao
pina;593903;TABELA PARTICULAR PREVENCAO;"84000198";114.0000;Profilaxia: polimento coronário;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
pina;593780;TABELA PARTICULAR PROTESE ;"85400041";322.0000;Conserto em prótese parcial removível (exclusivamente em consultório);CONSERTO EM PROTESE TOTAL / PARCIAL;Protese
pina;593781;TABELA PARTICULAR PROTESE ;"85400068";448.0000;Conserto em prótese total (exclusivamente em consultório);CONSERTO EM PROTESE TOTAL / PARCIAL;Protese
pina;593782;TABELA PARTICULAR PROTESE ;"85400076";574.0000;Coroa provisória com pino;COROA PROVISORIA COM PINO;Protese
pina;593783;TABELA PARTICULAR PROTESE ;"85400084";344.0000;Coroa provisória sem pino;COROA PROVISORIA SEM PINO;Protese
pina;593784;TABELA PARTICULAR PROTESE ;"85400092";804.0000;Coroa total acrílica prensada;COROA TOTAL ACRILICA PRENSADA;Protese
pina;593785;TABELA PARTICULAR PROTESE ;"85400106";2414.0000;Coroa total em cerâmica pura;COROA TOTAL EM CERAMICA PURA;Protese
pina;593786;TABELA PARTICULAR PROTESE ;"85400149";2070.0000;Coroa total metálica;COROA TOTAL METALICA;Protese
pina;593787;TABELA PARTICULAR PROTESE ;"85400157";1724.0000;Coroa total metalo cerâmica;COROA METALO CERAMICA;Protese
pina;593788;TABELA PARTICULAR PROTESE ;"85400181";2070.0000;Faceta em cerâmica pura;FACETA EM CERAMICA PURA;Protese
pina;593789;TABELA PARTICULAR PROTESE ;"85400203";172.0000;Guia cirúrgico para prótese total imediata;GUIA CIRURGICO PARA PROTESE TOTAL IMEDIATA;Protese
pina;593790;TABELA PARTICULAR PROTESE ;"85400211";172.0000;Núcleo de preenchimento;NUCLEO DE PREENCHIMENTO;Endodontia
pina;593791;TABELA PARTICULAR PROTESE ;"85400262";148.0000;Pino pré fabricado;PINO PRE FABRICADO;Protese
pina;593792;TABELA PARTICULAR PROTESE ;"85400289";322.0000;Prótese fixa adesiva direta (provisória);PROTESE PARCIAL FIXA PROVISORIA;Protese
pina;593793;TABELA PARTICULAR PROTESE ;"85400300";632.0000;Prótese fixa adesiva indireta em metalo cerâmica;PROTESE ADESIVA EM CERAMICA;Protese
pina;593794;TABELA PARTICULAR PROTESE ;"85400335";644.0000;Prótese parcial fixa em metalo cerâmica;PROTESE PARCIAL;Protese
pina;593795;TABELA PARTICULAR PROTESE ;"85400360";184.0000;Prótese parcial fixa provisória;PROTESE PARCIAL;Protese
pina;593796;TABELA PARTICULAR PROTESE ;"85400432";460.0000;Provisório para Faceta;PROVISORIO PARA FACETA;Protese
pina;593797;TABELA PARTICULAR PROTESE ;"85400440";92.0000;Provisório para Inlay/Onlay;PROVISORIO PARA INLAY/ONLAY;Protese
pina;593798;TABELA PARTICULAR PROTESE ;"85400459";92.0000;Provisório para Restauração metálica fundida;PROVISORIO PARA RESTAURACAO METALICA FUNDIDA;Protese
pina;593799;TABELA PARTICULAR PROTESE ;"85400467";114.0000;Recimentação de trabalhos protéticos;RECIMENTACAO DE TRABALHOS PROTETICOS;Protese
pina;593800;TABELA PARTICULAR PROTESE ;"85400556";574.0000;Restauração metálica fundida;RESTAURACAO METALICA FUNDIDA;Protese
pina;593801;TABELA PARTICULAR PROTESE ;"85500011";690.0000;Coroa provisória sobre implante;COROA PROVISORIA;Protese
pina;593802;TABELA PARTICULAR PROTESE ;"85500020";690.0000;Coroa provisória sobre implante com carga imediata;COROA PROVISORIA;Protese
pina;593803;TABELA PARTICULAR PROTESE ;"85500038";1840.0000;Coroa total metalo cerâmica sobre implante;COROA METALO CERAMICA;Protese
pina;593804;TABELA PARTICULAR PROTESE ;"85500062";574.0000;Guia cirúrgico para implante;GUIA CIRURGICO PARA IMPLANTE;Implantodontia
pina;593805;TABELA PARTICULAR PROTESE ;"85500070";218.0000;Intermediário protético (para implantes);INTERMEDIARIO PROTETICO (PARA IMPLANTES);Implantodontia
pina;593806;TABELA PARTICULAR PROTESE ;"85500089";172.0000;Manutenção de prótese sobre implantes (por arcada);MANUTENCAO DE PROTESE SOBRE IMPLANTES;Protese
pina;593807;TABELA PARTICULAR PROTESE ;"85500097";4024.0000;Overdenture barra clipe ou o'ring sobre dois implantes;OVERDENTURE BARRA CLIPE OU ORING SOBRE DOIS IMPLANTES;Protese
pina;593808;TABELA PARTICULAR PROTESE ;"85500100";4024.0000;Overdenture barra clipe ou o'ring sobre quatro ou mais implantes;OVERDENTURE BARRA CLIPE OU ORING SOBRE QUATRO OU MAIS IMPLANTES;Protese
pina;593809;TABELA PARTICULAR PROTESE ;"85500119";4024.0000;Overdenture barra clipe ou o'ring sobre três implantes;OVERDENTURE BARRA CLIPE OU ORING SOBRE TRES IMPLANTES;Protese
pina;593810;TABELA PARTICULAR PROTESE ;"87000040";690.0000;Coroa de acetato em dente permanente;COROA DE ACETATO EM DENTE PERMANENTE;Protese
pina;593811;TABELA PARTICULAR PROTESE ;"87000059";690.0000;Coroa de aço em dente permanente;COROA DE ACO EM DENTE PERMANENTE;Protese
pina;593812;TABELA PARTICULAR PROTESE ;"87000067";690.0000;Coroa de policarbonato em dente permanente;COROA DE POLICARBONATO EM DENTE PERMANENTE;Protese
pina;593904;TABELA PARTICULAR PROTESE ;"85400114";920.0000;Coroa total em cerômero;COROA TOTAL EM CEROMERO;Protese
pina;593905;TABELA PARTICULAR PROTESE ;"85400220";286.0000;Núcleo metálico fundido;NUCLEO METALICO FUNDIDO;Protese
pina;593906;TABELA PARTICULAR PROTESE ;"85400246";516.0000;Órtese miorrelaxante (placa oclusal estabilizadora);PLACA MIORELAXANTE;Ortodontia e Ortopedia Facial
pina;593907;TABELA PARTICULAR PROTESE ;"85400378";2300.0000;Prótese parcial removível com encaixes de precisão ou de semi precisão;PROTESE PARCIAL;Protese
pina;593908;TABELA PARTICULAR PROTESE ;"85400386";1724.0000;Prótese parcial removível com grampos bilateral;PROTESE PARCIAL REMOVIVEL COM GRAMPOS;Protese
pina;593909;TABELA PARTICULAR PROTESE ;"85400394";1150.0000;Prótese parcial removível provisória em acrílico com ou sem grampos;PROTESE PARCIAL REMOVIVEL COM GRAMPOS;Protese
pina;593910;TABELA PARTICULAR PROTESE ;"85400408";1724.0000;Prótese total;PROTESE TOTAL;Protese
pina;593911;TABELA PARTICULAR PROTESE ;"85400416";1724.0000;Prótese total imediata;PROTESE TOTAL;Protese
pina;593912;TABELA PARTICULAR PROTESE ;"85400475";114.0000;Reembasamento de coroa provisória;REEMBASAMENTO DE COROA OU PROTESE TOTAL/PARCIAL;Protese
pina;593913;TABELA PARTICULAR PROTESE ;"85400483";230.0000;Reembasamento de prótese total ou parcial - imediato (em consultório);REEMBASAMENTO DE COROA OU PROTESE TOTAL/PARCIAL;Protese
pina;593914;TABELA PARTICULAR PROTESE ;"85400491";632.0000;Reembasamento de prótese total ou parcial - mediato (em laboratório);REEMBASAMENTO DE COROA OU PROTESE TOTAL/PARCIAL;Protese
pina;593915;TABELA PARTICULAR PROTESE ;"85400505";114.0000;Remoção de trabalho protético;REMOCAO DE TRABALHOS PROTETICOS;Protese
pina;593916;TABELA PARTICULAR PROTESE ;"85400513";1092.0000;Restauração em cerâmica pura - inlay;RESTAURACAO EM CERAMICA - INLAY;Protese
pina;593917;TABELA PARTICULAR PROTESE ;"85400521";1092.0000;Restauração em cerâmica pura - onlay;RESTAURACAO EM CERAMICA - ONLAY;Protese
pina;593928;TABELA PARTICULAR PROTESE ;"85500054";700.0000;COROA TOTAL METALO PLÁSTICA SOBRE IMPLANTE – RESINA ACRÍLICA;COROA TOTAL METALICA;Protese
pina;593938;TABELA PARTICULAR PROTESE ;"85500186";8050.0000;Protocolo Branemark provisório para 4 implantes;PROTOCOLO BRANEMARK PROVISORIO PARA 4 IMPLANTES;Protese
pina;593939;TABELA PARTICULAR PROTESE ;"85500300";1840.0000;Implante Cone Morse;Implante Cone Morse;Implantodontia
pina;593953;TABELA PARTICULAR PROTESE ;"85400390";1500.0000;Prótese parcial removível ;PROTESE PARCIAL;Protese
pina;593954;TABELA PARTICULAR PROTESE ;"85400410";1724.0000;Prótese total em silicone;PROTESE TOTAL;Protese
pina;593955;TABELA PARTICULAR PROTESE ;"3011";300.0000;Restauração com Pino;RESTAURACAO COM PINO;Dentistica
pina;593813;TABELA PARTICULAR RADIOLOGIA;"81000278";22.0000;Fotografia;FOTOGRAFIA;Radiologia Odontologica e Imaginologia
pina;593814;TABELA PARTICULAR RADIOLOGIA;"81000294";172.0000;Levantamento Radiográfico (Exame Radiodôntico);RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593815;TABELA PARTICULAR RADIOLOGIA;"81000324";74.0000;Radiografia antero-posterior;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593816;TABELA PARTICULAR RADIOLOGIA;"81000340";96.0000;Radiografia da ATM;REDUCAO SIMPLES DE LUXACAO DA ATM;Cirurgia e Traumatologia Buco
pina;593817;TABELA PARTICULAR RADIOLOGIA;"81000367";74.0000;Radiografia da mão e punho - carpal;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593818;TABELA PARTICULAR RADIOLOGIA;"81000383";28.0000;Radiografia oclusal;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593819;TABELA PARTICULAR RADIOLOGIA;"81000430";74.0000;Radiografia póstero-anterior;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593820;TABELA PARTICULAR RADIOLOGIA;"81000472";74.0000;Telerradiografia;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593821;TABELA PARTICULAR RADIOLOGIA;"81000510";218.0000;Tomografia computadorizada por feixe cônico – cone beam;TOMOGRAFIA;Radiologia Odontologica e Imaginologia
pina;593918;TABELA PARTICULAR RADIOLOGIA;"81000375";74.0000;Radiografia interproximal - bite-wing;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593919;TABELA PARTICULAR RADIOLOGIA;"81000405";74.0000;Radiografia panorâmica de mandíbula/maxila (ortopantomografia);RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;593920;TABELA PARTICULAR RADIOLOGIA;"81000421";46.0000;Radiografia periapical;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
pina;594076;TABELA PARTICULAR RADIOLOGIA;"81000440";92.0000;Doc Ortodôntica Dig (c/traçado s/diagnóstico);Doc Ortodôntica Dig (c/traçado s/diagnóstico);Diagnostico
pina;594077;TABELA PARTICULAR RADIOLOGIA;"81000445";126.0000;Doc Ortodôntica Dig (c/traçado c/diagnóstico);Doc Ortodôntica Dig (c/traçado c/diagnóstico);Diagnostico
pina;593922;TABELA PARTICULAR VENDAS PRODUTOS;"89000010";10.0000;Braquete Metálico;REPOSICAO DE BRAQUETE METALICO;Ortodontia e Ortopedia Facial
pina;593923;TABELA PARTICULAR VENDAS PRODUTOS;"89000020";56.0000;Braquete Porcelana;REPOSICAO DE BRAQUETE PORCELANA;Ortodontia e Ortopedia Facial
pina;593924;TABELA PARTICULAR VENDAS PRODUTOS;"89000030";34.0000;Braquete Resina;REPOSICAO DE BRAQUETE RESINA;Ortodontia e Ortopedia Facial
pina;593925;TABELA PARTICULAR VENDAS PRODUTOS;"89000040";500.0000;Braquete Safira;Braquete Safira;Ortodontia e Ortopedia Facial
pina;593926;TABELA PARTICULAR VENDAS PRODUTOS;"89000060";40.0000;Clorexidina;PRODUTOS: CLOREXIDINA;VENDAS
pina;593927;TABELA PARTICULAR VENDAS PRODUTOS;"89000320";68.0000;Seringa Para Clareamento Caseiro (1 Unidade);CLAREAMENTO DENTARIO CASEIRO;Dentistica
pina;594062;TABELA PARTICULAR VENDAS PRODUTOS;"89000220";40.0000;Fluoreto;APLICACAO TOPICA DE FLUOR;VENDAS
pina;594063;TABELA PARTICULAR VENDAS PRODUTOS;"89000290";16.0000;Porta Aparelho Ortodontico;PRODUTOS: CLOREXIDINA;VENDAS
pina;594071;TABELA PARTICULAR VENDAS PRODUTOS;"0020";10.0000;CERA ORTODONTICA;PRODUTOS: CERA ORTODONTICA;VENDAS
pina;594072;TABELA PARTICULAR VENDAS PRODUTOS;"89000050";10.0000;Cera Ortodontica;PRODUTOS: CERA ORTODONTICA;VENDAS
pina;594073;TABELA PARTICULAR VENDAS PRODUTOS;"89000275";4.0000;Máscara Descartável N 95;Máscara Descartável N 95;outros
pina;594074;TABELA PARTICULAR VENDAS PRODUTOS;"89000276";2.0000;Máscara Tnt Tripla-E;Máscara Tnt Tripla-E;outros
pina;594095;TABELA PARTICULAR VENDAS PRODUTOS;"89000070";0.0000;Creme Dental Infatil - Batman;PRODUTOS: CREME DENTAL;Cirurgia e Traumatologia Buco
pina;594096;TABELA PARTICULAR VENDAS PRODUTOS;"89000080";0.0000;Creme Dental Infatil - Peppa;PRODUTOS: CREME DENTAL;VENDAS
pina;594097;TABELA PARTICULAR VENDAS PRODUTOS;"89000090";0.0000;Creme Dental Paradontax;PRODUTOS: CREME DENTAL;VENDAS
pina;594098;TABELA PARTICULAR VENDAS PRODUTOS;"89000100";0.0000;Creme Dental Sensodyne Alivio Rapido;PRODUTOS: CREME DENTAL;VENDAS
pina;594099;TABELA PARTICULAR VENDAS PRODUTOS;"89000110";0.0000;Creme Dental Sensodyne True;PRODUTOS: CREME DENTAL;VENDAS
pina;594100;TABELA PARTICULAR VENDAS PRODUTOS;"89000120";0.0000;Escova De Bolsa;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594101;TABELA PARTICULAR VENDAS PRODUTOS;"89000130";0.0000;Escova Duo Profissional;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594102;TABELA PARTICULAR VENDAS PRODUTOS;"89000140";0.0000;Escova Infantil;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594103;TABELA PARTICULAR VENDAS PRODUTOS;"89000150";0.0000;Escova Infantil - Garfield;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594104;TABELA PARTICULAR VENDAS PRODUTOS;"89000160";0.0000;Escova Interdental;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594105;TABELA PARTICULAR VENDAS PRODUTOS;"89000170";0.0000;Escova Macia;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594106;TABELA PARTICULAR VENDAS PRODUTOS;"89000180";0.0000;Escova Pós Cirúrgica;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594107;TABELA PARTICULAR VENDAS PRODUTOS;"89000190";0.0000;Escova Protese Plus;PRODUTOS: ESCOVA DENTAL;Protese
pina;594108;TABELA PARTICULAR VENDAS PRODUTOS;"89000200";0.0000;Escova Romero Brito;PRODUTOS: ESCOVA DENTAL;VENDAS
pina;594109;TABELA PARTICULAR VENDAS PRODUTOS;"89000210";0.0000;Fio Dental Infantil;PRODUTOS: FIO DENTAL;VENDAS
pina;594110;TABELA PARTICULAR VENDAS PRODUTOS;"89000230";0.0000;Gel Bucal Com Fluor;PRODUTOS: GEL BUCAL;VENDAS
pina;594111;TABELA PARTICULAR VENDAS PRODUTOS;"89000240";0.0000;Gel Bucal Sem Fluor;PRODUTOS: GEL BUCAL;VENDAS
pina;594112;TABELA PARTICULAR VENDAS PRODUTOS;"89000250";0.0000;Kit Clorexidina;PRODUTOS: CLOREXIDINA;VENDAS
pina;594113;TABELA PARTICULAR VENDAS PRODUTOS;"89000260";0.0000;Kit Clorexidina+Escova;PRODUTOS: CLOREXIDINA;VENDAS
pina;594114;TABELA PARTICULAR VENDAS PRODUTOS;"89000270";0.0000;Kit Ortodontico;PRODUTOS: KIT ORTODONTICO;VENDAS
pina;594115;TABELA PARTICULAR VENDAS PRODUTOS;"89000280";0.0000;Passa Fio;PRODUTOS: FIO DENTAL;VENDAS
pina;594116;TABELA PARTICULAR VENDAS PRODUTOS;"89000300";0.0000;Porta Dente;PRODUTOS: CLOREXIDINA;VENDAS
pina;594117;TABELA PARTICULAR VENDAS PRODUTOS;"89000310";0.0000;Quebra Hábito;Quebra Hábito;Ortodontia e Ortopedia Facial
pina;594120;TABELA PARTICULAR VENDAS PRODUTOS;"89000035";350.0000;Braquete Aparelho Auto Ligado;Braquete Aparelho Auto Ligado;Ortodontia e Ortopedia Facial
pina;593929;TABELA PARTICULAR ENCAMINHAMENTOS;"89100010";0.0000;ENCAMINHAMENTO CIRURGIA;AVALIACAO ODONTOLOGICA CIRURGIA;Diagnostico
pina;593930;TABELA PARTICULAR ENCAMINHAMENTOS;"89100020";0.0000;ENCAMINHAMENTO ENDODONTIA;AVALIACAO ODONTOLOGICA ENDODONTIA;Diagnostico
pina;593931;TABELA PARTICULAR ENCAMINHAMENTOS;"89100030";0.0000;ENCAMINHAMENTO ESTÉTICA FACIAL;AVALIACAO ODONTOLOGICA ESTETICA FACIAL;Diagnostico
pina;593932;TABELA PARTICULAR ENCAMINHAMENTOS;"89100040";0.0000;ENCAMINHAMENTO IMPLANTE;AVALIACAO ODONTOLOGICA IMPLANTE;Diagnostico
pina;593933;TABELA PARTICULAR ENCAMINHAMENTOS;"89100050";0.0000;ENCAMINHAMENTO KIDS;AVALIACAO ODONTOLOGICA KIDS;Diagnostico
pina;593934;TABELA PARTICULAR ENCAMINHAMENTOS;"89100060";0.0000;ENCAMINHAMENTO ORTODONTIA;AVALIACAO ODONTOLOGICA ORTODONTICO;Diagnostico
pina;593935;TABELA PARTICULAR ENCAMINHAMENTOS;"89100070";0.0000;ENCAMINHAMENTO PERIODONTIA;AVALIACAO ODONTOLOGICA PERIODONTIA;Diagnostico
pina;593936;TABELA PARTICULAR ENCAMINHAMENTOS;"89100080";0.0000;ENCAMINHAMENTO PROTESE;AVALIACAO ODONTOLOGICA PROTESE;Diagnostico
pina;593940;TABELA PARTICULAR ENCAMINHAMENTO;"89100000";0.0000;Encaminhamento ortodontia;AVALIACAO ODONTOLOGICA ORTODONTICO;Diagnostico
pina;593941;TABELA PARTICULAR ENCAMINHAMENTO;"89100010";0.0000;Encaminhamento cirurgia;AVALIACAO ODONTOLOGICA CIRURGIA;Diagnostico
pina;593942;TABELA PARTICULAR ENCAMINHAMENTO;"89100020";0.0000;Encaminhamento endodontia;AVALIACAO ODONTOLOGICA ENDODONTIA;Diagnostico
pina;593943;TABELA PARTICULAR ENCAMINHAMENTO;"89100030";0.0000;Encaminhamento protese;AVALIACAO ODONTOLOGICA PROTESE;Diagnostico
pina;593944;TABELA PARTICULAR ENCAMINHAMENTO;"89100040";0.0000;Encaminhamento implante;AVALIACAO ODONTOLOGICA IMPLANTE;Diagnostico
pina;593945;TABELA PARTICULAR ENCAMINHAMENTO;"89100050";0.0000;Encaminhamento estetica facial;AVALIACAO ODONTOLOGICA ESTETICA FACIAL;Diagnostico
pina;593946;TABELA PARTICULAR ENCAMINHAMENTO;"89100070";0.0000;Encaminhamento periodontia;AVALIACAO ODONTOLOGICA PERIODONTIA;Diagnostico
pina;593947;TABELA PARTICULAR ENCAMINHAMENTO;"89100080";0.0000;Encaminhamento kids;AVALIACAO ODONTOLOGICA KIDS;Diagnostico
pina;593950;TABELA PARTICULAR ENCAMINHAMENTO;"89100060";0.0000;Termo de responsabilidade;Termo de responsabilidade;Diagnostico
pina;594078;TABELA PARTICULAR ENCAMINHAMENTO;"89100090";0.0000;Encaminhamento sedação consciente;Encaminhamento sedação consciente;Diagnostico
pina;593963;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000034";23.8600;ALVEOLOPLASTIA;ALVEOLOPLASTIA;Periodontia
pina;593964;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000077";171.8200;APICETOMIA BIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;APICETOMIA BIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
pina;593965;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000085";143.1900;APICETOMIA BIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA BIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
pina;593966;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000158";260.2000;APICETOMIA MULTIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;APICETOMIA MULTIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
pina;593967;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000166";195.5300;APICETOMIA MULTIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA MULTIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
pina;593968;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000174";128.8700;APICETOMIA UNIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;APICETOMIA UNIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
pina;593969;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000182";104.5400;APICETOMIA UNIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA UNIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
pina;593970;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000247";37.8000;BIÓPSIA DE GLÂNDULA SALIVAR;BIOPSIA;Cirurgia e Traumatologia Buco
pina;593971;ATUALIZAÇÃO 04/04/2022 - AMIL PINA;"82000255";37.8000;BIÓPSIA DE LÁBIO;BIOPSIA;Cirurgia e Traumatologia Buco
